track_id,track_name,artist_name,album_name,genres,emotions,instrumentals
4747,миний нандин /instrumental/,г.дэлгэрцогт,үлэмжийн гоо,"acidjazz,blues,electronic,experimental,industrial,newage,newwave,trance","adventure,ambiental,christmas,dream,inspiring,melodic,soundscape","computer,electricguitar,guitar,sampler"
4748,тэмээн сүргийн говь,с.жавхлан,тэмээн сүргийн говь,"ambient,classical,dance,darkwave,techno,trance","dream,film,game,happy,melodic","computer,keyboard,piano"
4749,ааваа дурсана,б.октябрь,гэгээн,"classical,easylistening,electronic,ethno,newage,pop,worldfusion","dream,happy,melodic,retro,space","computer,electricguitar"
4750,монголдоо ирээрэй,с.жавхлан,монголдоо ирээрэй,"classical,ethno,folk,jazz,pop,techno","adventure,dream,epic,fast,powerful,uplifting","acousticguitar,brass,piano"
4751,бэр цэцэг,б.октябрь,гэгээн,"dance,electronic,fusion,pop,poprock,reggae,trance,world","adventure,energetic,epic,fast,powerful,retro,romantic,soundscape","computer,keyboard,synthesizer"
4752,soul,delkhii,human,"ambient,electronic,electropop,folk,instrumentalpop,jazz,soundtrack,techno,world","ambiental,children,christmas,dramatic,relaxing,retro,space,travel","acousticguitar,guitar,keyboard"
4753,үзэсгэлэн гоо,б.октябрь,гэгээн,"atmospheric,electronic,ethno,indie,instrumentalpop,pop","christmas,dream,motivational,soft,uplifting","acousticguitar,orchestra"
4754,woman,delkhii,human,"ambient,classical,dubstep,electronic,ethno,folk,jazz,soundtrack,techno","dream,motivational,nature,space,uplifting","cello,guitar,piano,synthesizer"
4755,миний л ганцхан ижий,б.октябрь,гэгээн,"classical,electronic,folk,pop,poprock,techno,world","dream,happy,uplifting","acousticguitar,piano"
4756,дурсамжийн намар,б.октябрь,гэгээн,"ambient,electronic,ethno,newage,pop","dream,happy,relaxing,uplifting","keyboard,piano"
4757,home,delkhii,human,"ambient,classical,electronic,ethno,house,progressive,reggae","action,ambiental,dream,happy,powerful,sport,summer","bongo,computer,electricpiano,orchestra"
4758,насан туршийн хайр,б.октябрь,гэгээн,"ambient,classical,country,disco,electronic,ethno,folk,indie,instrumentalpop,jazz,lounge","ballad,energetic,epic,happy,melodic,powerful,retro,sport","bell,computer,piano"
4759,compassion,delkhii,human,"ambient,classical,electronic,ethno,folk,jazz,techno","christmas,corporate,space,uplifting",synthesizer
4760,ханьдаа,б.октябрь,гэгээн,"dubstep,electronic,folk,newage,world","advertising,christmas,dream,game,happy,space","computer,flute,piano"
4761,vision,delkhii,human,"atmospheric,easylistening,house,soundtrack,trance,world","adventure,dream,epic,retro,sport,uplifting","drummachine,synthesizer"
4762,янзаган нүдэн,б.октябрь,гэгээн,"african,electronic,ethno,newage","advertising,dream,inspiring,melodic,romantic",drummachine
4763,time,delkhii,human,"alternative,easylistening,electronic,experimental,jazz,latin,orchestral,psychedelic","christmas,dream,happy,meditative,movie,relaxing,sad","electricguitar,guitar,synthesizer"
4764,ухаарлын дуу,б.октябрь,гэгээн,"electronic,folk,newage,pop,techno","adventure,dream,film,happy,love,melodic","bass,piano,sampler,violin"
4765,төрөлх сургууль,б.октябрь,гэгээн,"dubstep,electronic,house,instrumentalpop,jazz,newage,trance","dream,energetic,happy,love,motivational,party,powerful,retro",piano
4766,spirit,delkhii,human,"classical,easylistening,experimental,folk,poprock,progressive,soundtrack,techno,world","epic,fast,happy,relaxing,retro,sport","guitar,orchestra,synthesizer"
4767,хүлээсэн ижий,б.октябрь,гэгээн,"atmospheric,electronic,ethno,fusion,pop,rap","dream,film,happy,melodic,retro","electricguitar,keyboard,piano,synthesizer"
4768,human,delkhii,human,"atmospheric,dubstep,electronic,pop,poprock,psychedelic,rock","dream,energetic,epic,happy,love,melodic,party,retro","guitar,orchestra,synthesizer"
4769,цэнхэр хангай нутаг,б.октябрь,гэгээн,"atmospheric,dance,electronic,ethno,eurodance,reggae","energetic,melodic,movie,upbeat,uplifting","computer,synthesizer"
4770,uukhai,delkhii,human,"electronic,folk,house,poprock,psychedelic,rap,techno,trance,triphop","dream,energetic,happy,romantic,uplifting","computer,synthesizer"
4771,намрын дурсамж,б.октябрь,гэгээн,"blues,classical,ethno,folk,jazz,pop,poprock,techno,world","dream,happy,uplifting","computer,orchestra,piano"
4772,feeling,delkhii,human,"chanson,drumnbass,easylistening,electronic,experimental,industrial,jazz,latin,poprock,swing","ambiental,dream,fast,inspiring,love,mellow,sport,summer","orchestra,synthesizer"
4773,ааваа дурсана /instrumental/,б.октябрь,гэгээн,"blues,chillout,easylistening,electronic,ethno,jazz,jazzfusion","christmas,dream,happy,hopeful,melodic,retro","flute,synthesizer"
4774,busgui min uil,saffron bane,crimson,"ambient,atmospheric,disco,electronic,techno","dream,energetic,happy,melodic,movie","computer,synthesizer"
4775,миний адуун сүрэг,н.баасандорж,миний адуун сүрэг,"ambient,atmospheric,classical,easylistening,ethno,orchestral,pop,soundtrack,swing","children,christmas,melodic,nature,powerful,retro","computer,synthesizer"
4776,uidaad l,saffron bane,crimson,"dance,electronic,ethno,experimental,instrumentalrock,trance","dream,motivational,sport,uplifting","computer,keyboard"
4777,хонгорын хурд,н.баасандорж,миний адуун сүрэг,"ambient,ethno,newage","children,happy,melodic,nature,relaxing,retro","flute,pipeorgan,synthesizer"
4778,dogdlol,saffron bane,crimson,"chillout,electronic,electropop,funk,hiphop,newage,techno","deep,dream,melodic,motivational,party,retro,sexy,space,uplifting","computer,piano"
4779,эрэмгий хул ажнай,н.баасандорж,миний адуун сүрэг,"ambient,easylistening,electronic,trance,world","children,fast,melodic,nature,retro,upbeat","computer,piano"
4780,haramlana,saffron bane,crimson,"blues,easylistening,electronic,ethno,newage,pop","dream,inspiring,motivational,party,relaxing,retro","computer,flute"
4781,түрүү магнай халтар,н.баасандорж,миний адуун сүрэг,"ambient,chillout,electronic,jazz,pop","children,film,fun,retro","computer,synthesizer"
4783,lowest in the room,saffron bane,crimson,"electronic,fusion,trance","love,melodic,retro,uplifting","keyboard,synthesizer"
4784,далай зээрд,н.баасандорж,миний адуун сүрэг,"blues,chillout,electronic,ethno,instrumentalpop,instrumentalrock,pop","inspiring,melodic,retro,soundscape,upbeat","drums,synthesizer,trumpet"
4785,sugar aav,saffron bane,crimson,"electronic,funk","groovy,retro",drummachine
4786,yaducation,saffron bane,crimson,"african,dubstep,electronic,ethno,reggae,soundtrack","dream,fast,sport,uplifting",keyboard
4787,хийморь сүлд,н.баасандорж,миний адуун сүрэг,"easylistening,electronic,ethno,fusion,improvisation,newage,swing","children,commercial,melodic,nature,retro,sexy,space","computer,synthesizer"
4788,*****,saffron bane,crimson,"electronic,ethno,techno,trance","dream,game,motivational,retro,soft,soundscape","keyboard,synthesizer"
4789,жигүүр хүлгүүд,н.баасандорж,миний адуун сүрэг,"easylistening,ethno,experimental,improvisation,latin","children,inspiring,melodic,soundscape","piano,synthesizer"
4790,23,saffron bane,crimson,"dubstep,electronic,funk,techno","film,game,melodic,relaxing,retro,romantic","keyboard,synthesizer"
4791,шандаст хурдан хүлгүүд,н.баасандорж,миний адуун сүрэг,"ambient,easylistening,electronic,world","dark,film,inspiring,melodic,upbeat",computer
4792,mongol sunlight,saffron bane,crimson,"ambient,electronic,instrumentalrock,orchestral","adventure,advertising,dream,film,space","flute,sampler"
4793,улс хонгор,н.баасандорж,миний адуун сүрэг,"blues,easylistening,ethno,improvisation,trance","children,film,relaxing,retro,upbeat",synthesizer
4794,agaart,saffron bane,crimson,"classical,easylistening,ethno,lounge,psychedelic,reggae","dream,inspiring,powerful,retro,soundscape,uplifting",synthesizer
4795,аварга хүрэн,н.баасандорж,миний адуун сүрэг,"ambient,dance,electronic,ethno","children,melodic,movie,upbeat",drums
4797,setgetsiin emch,wvnd3r,setgetsiin emch,"electronic,house","deep,dream,fast,sport,summer",guitar
4798,эрхлэхийн заяатай хүлэг,н.баасандорж,миний адуун сүрэг,"chillout,easylistening,ethno,fusion,psychedelic,world","children,fun,happy,melodic,retro",synthesizer
4799,meedq,wvnd3r,meedq,"chillout,classical,easylistening,electronic,psychedelic,soundtrack","dream,happy,melodic,soundscape","orchestra,synthesizer"
4800,монгол нутгийн үзэсгэлэн,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"chillout,classical,dubstep,electronic,ethno,lounge,minimal","documentary,dream,emotional,energetic,happy,melodic,relaxing","bell,keyboard,synthesizer"
4801,далайн зээрд,н.баасандорж,миний адуун сүрэг,"dance,electronic,ethno,fusion,instrumentalrock,world","children,fast,fun,inspiring,melodic,retro","classicalguitar,computer,piano"
4802,хос шарга,н.баасандорж,миний адуун сүрэг,"electronic,ethnicrock,instrumentalrock,metal,newage","documentary,love,relaxing,retro,soundscape,upbeat","beat,piano,synthesizer"
4803,хавар,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"classical,electronic,ethno,fusion,techno","happy,retro,sad","piano,synthesizer"
4804,аавын бичсэн захиа,б. мөнхбаяр,хайртайгаа хэлье,"drumnbass,electronic,ethno,jazz,world","energetic,happy,melodic,powerful,relaxing,sport,travel","computer,drummachine,piano"
4805,хөх торгон дээл,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"ambient,dubstep,electronic,ethno,newage,psychedelic","christmas,dream,nature,relaxing,space","flute,piano"
4806,үүлэн хуар,б. мөнхбаяр,хайртайгаа хэлье,"atmospheric,electronic,ethno,experimental,pop,triphop","adventure,energetic,happy,melodic,retro","electricguitar,keyboard"
4807,өвгөн шувуу 2,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"ambient,dance,dubstep,electronic,electronica,experimental,folk,fusion,singersongwriter,soundtrack,trance","christmas,dark,dream,energetic,epic,happy,love,melodic,relaxing,retro,sad,soundscape,space","bell,keyboard,piano,strings"
4808,мөнхөд зүрхнээс холдохгүй амраг,б. мөнхбаяр,хайртайгаа хэлье,"atmospheric,easylistening,electronic,experimental,jazz,latin,lounge","documentary,dream,energetic,holiday,melodic,retro,romantic",piano
4809,цэнгэлийн өлгий нутаг,б. мөнхбаяр,хайртайгаа хэлье,"electronic,ethno,experimental,punkrock,soundtrack,trance","dark,inspiring,love,melodic,retro","computer,guitar"
4810,цэнхэрлэн харагдах,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"ambient,classical,dubstep,electronic,ethno,rap,techno,triphop","ambiental,dream,happy,love,powerful,upbeat","acousticguitar,drummachine,sampler,synthesizer"
4811,зөөлөн,б. мөнхбаяр,хайртайгаа хэлье,"electronic,ethno,folk,instrumentalrock,jazz,pop,poprock,trance,world","christmas,dream,happy,love,melodic,powerful,romantic,uplifting","piano,synthesizer"
4812,баруун монгол 3 дууны найруулга,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"country,easylistening,electronic,ethno,orchestral,pop,psychedelic,soundtrack,world","ambiental,corporate,dream,energetic,film,happy,powerful,relaxing,soundscape","orchestra,piano,synthesizer"
4813,хайртайгаа хэлье,б. мөнхбаяр,хайртайгаа хэлье,"experimental,hiphop,house,pop,soundtrack,trance","dream,happy,uplifting","piano,synthesizer"
4814,он жилүүд минь баяртай,б. мөнхбаяр,хайртайгаа хэлье,"ambient,chillout,classical,ethno,experimental,jazz,trance","christmas,dream,happy,relaxing,retro,uplifting","keyboard,piano,synthesizer"
4815,торгоны хээ,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"ambient,darkambient,newage,psychedelic","hopeful,meditative,powerful,relaxing,soundscape,space","flute,synthesizer"
4816,нөмөртэй аав,б. мөнхбаяр,хайртайгаа хэлье,"atmospheric,electronic,ethno,folk,pop","dream,romantic,travel,uplifting","keyboard,synthesizer"
4817,өдтэй бичиг,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"ambient,dubstep,ethno,techno,trance","dream,happy,motivational,powerful",synthesizer
4818,ээжийн минь цай,б. мөнхбаяр,хайртайгаа хэлье,"classical,electronic,ethno,experimental,folk,jazz,pop","dream,fast,game,happy,love,powerful,upbeat","orchestra,piano"
4819,сэрүүн сайхан хангай,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"acidjazz,club,electronic,electronica,ethno,newage,trance","advertising,dream,melodic,sexy","beat,keyboard"
4820,ханийн буян,б. мөнхбаяр,хайртайгаа хэлье,"ethno,experimental,folk,rock,soundtrack","christmas,dream,happy,melodic,uplifting","piano,synthesizer"
4821,ногоон дарь эх,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"chillout,classical,ethno,fusion,house,newage,trance","dream,happy,powerful","piano,synthesizer"
4822,чинийхээ хайранд,б. мөнхбаяр,хайртайгаа хэлье,"ethno,indie,instrumentalrock,psychedelic","christmas,happy,melodic,upbeat,uplifting","acousticguitar,synthesizer"
4823,амттай алим,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"chillout,electronic,reggae","emotional,happy,motivational,powerful","piano,synthesizer"
4824,буяны даллагатай ээж,б. мөнхбаяр,хайртайгаа хэлье,"ambient,atmospheric,classical,electronic,ethnicrock,ethno,experimental,newwave,techno","commercial,dream,energetic,epic,happy,retro","keyboard,piano,synthesizer"
4825,бүүвэйн дуу,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"classical,downtempo,electronic,ethno,fusion","advertising,ambiental,dream,happy,powerful,relaxing",piano
4826,хангайн дуу,б. мөнхбаяр,хайртайгаа хэлье,"atmospheric,chillout,electronic,ethno,experimental,folk,jazz,trance","advertising,energetic,epic,game,happy,melodic,retro","computer,keyboard"
4827,фантази,шуранхай хамтлаг,шуранхай /д.түвшинсайхан/,"ambient,atmospheric,easylistening,electronic,ethnicrock,experimental,fusion,jazzfusion,orchestral,progressive,psychedelic,triphop,world","adventure,ambiental,christmas,dream,epic,film,happy,meditative,melodic,relaxing,soundscape,space","computer,keyboard,piano"
4828,ээжийн минь цай /instrumental/,б. мөнхбаяр,хайртайгаа хэлье,"electronic,ethno,pop","christmas,dream,inspiring","computer,piano,synthesizer"
4829,алтан сэвлэгт үр минь,б. мөнхбаяр,алтан сэвлэгт үр минь ft п. жимсээ,"blues,easylistening,ethno,house","adventure,dream,game,happy,love,melodic,uplifting",piano
4830,хаврын найраг ft п. жимсээ,б. мөнхбаяр,шинэ цомог,"ambient,chillout,classical,electronic,ethno,jazz,trance","dream,energetic,epic,funny,game,happy,uplifting","acousticguitar,keyboard,piano"
4831,хун галуу,д.жавхаасайхан & д.үүрийнтуяа,арга билэг,"electronic,experimental,fusion,techno,triphop","ambiental,dream,energetic,happy,melodic,party,powerful","computer,sampler,synthesizer"
4832,чамдаа,б. мөнхбаяр,шинэ цомог,"classicrock,dance,electronic,ethno,hiphop,reggae","cool,energetic,game,melodic,sport,travel","piano,sampler"
4833,шангийн хоргой малгай,д.жавхаасайхан & д.үүрийнтуяа,арга билэг,"ambient,club,electronic,funk,pop,progressive,rock,techno,trance","adventure,energetic,epic,love,melodic,powerful,retro,soundscape","keyboard,orchestra,sampler"
4834,чиний минь хайр,б. мөнхбаяр,шинэ цомог,"ethno,experimental,folk","christmas,dream,happy,uplifting","orchestra,piano"
4835,алаг хоргой дээл,д.жавхаасайхан & д.үүрийнтуяа,арга билэг,"ambient,electronic,ethno,jazzfusion,newage,orchestral,soundtrack","adventure,epic,inspiring,movie,powerful,soundscape,space","keyboard,piano"
4836,алтан сэвлэгт үр минь,б. мөнхбаяр,шинэ цомог,"blues,easylistening,ethno,house","adventure,dream,game,happy,love,melodic,uplifting",piano
4837,аянчны дуу,д.жавхаасайхан & д.үүрийнтуяа,арга билэг,"atmospheric,drumnbass,electronic,ethno,fusion,pop,synthpop","dream,energetic,melodic,powerful,upbeat,uplifting",synthesizer
4838,хуримын өдөр ft п. жимсээ,б. мөнхбаяр,шинэ цомог,"electronic,ethno,eurodance,experimental,folk,pop,trance","advertising,corporate,dream,emotional,energetic,fast,happy,powerful,uplifting","piano,sampler,synthesizer"
4839,арван тавны сар,д.жавхаасайхан & д.үүрийнтуяа,арга билэг,"electronic,ethno,newage,techno","epic,game,happy,melodic,powerful","keyboard,orchestra,piano"
4840,хадат ухаа,д.жавхаасайхан & д.үүрийнтуяа,арга билэг,"ambient,electronic,experimental,minimal,soundtrack,synthpop","ambiental,dream,romantic",synthesizer
4841,замиланд ганцхан аавдаа,б. мөнхбаяр,шинэ цомог,"ambient,blues,electronic,electropop,ethno,folk,instrumentalrock","dream,energetic,epic,happy,powerful","drummachine,guitar,synthesizer"
4842,эхийн ач,д.жавхаасайхан & д.үүрийнтуяа,арга билэг,"ambient,atmospheric,classical,dance,electronic,fusion,latin","advertising,ambiental,documentary,dream,powerful,relaxing","drums,synthesizer"
4843,баянхайрхан,д.жавхаасайхан & д.үүрийнтуяа,арга билэг,"ambient,chillout,classical,electronic,ethno,experimental,jazzfusion,pop,soundtrack","christmas,dream,epic,film,fun,motivational,uplifting","keyboard,percussion,piano,synthesizer"
4844,амгалан цэнхэр хөдөө,б. мөнхбаяр,шинэ цомог,"ambient,classical,ethno,jazz,pop,techno","energetic,epic,film,happy,powerful,trailer","orchestra,piano,synthesizer"
4845,цэнхэрлэн харагдах уулс,д.жавхаасайхан & д.үүрийнтуяа,арга билэг,"electronic,ethno,eurodance,poprock,techno,trance","dream,emotional,energetic,happy,party,powerful","classicalguitar,synthesizer"
4846,бүжигчин бүсгүй,б. мөнхбаяр,шинэ цомог,"dance,electronic,lounge,reggae,trance","energetic,happy,melodic,retro,romantic,uplifting",orchestra
4847,мандах нар,д.жавхаасайхан & д.үүрийнтуяа,арга билэг,"ambient,chillout,classical,easylistening,electronic,folk,techno,trance","advertising,corporate,dream,epic,film,happy,powerful,relaxing,retro,travel,uplifting","beat,flute,synthesizer"
4848,жолооч аав,б. мөнхбаяр,шинэ цомог,"ambient,blues,ethno,experimental,grunge,house,jazz,pop","christmas,cool,love,melodic,sport,uplifting",piano
4849,манхан нутаг,б. мөнхбаяр,шинэ цомог,"electronic,ethno,hiphop,jazz,newage,pop","dream,energetic,epic,fast,game,happy,melodic",computer
4850,цэнхэрлэн харагдана,д.жавхаасайхан & д.үүрийнтуяа,аргагүй амраг,"ambient,classical,dubstep,electronic,ethno,lounge,rap,techno,triphop","dream,emotional,happy,love,powerful,upbeat","acousticguitar,drummachine,sampler,synthesizer"
4851,ардын дууны бүсгүй,б. мөнхбаяр,шинэ цомог,"ambient,deephouse,dubstep,easylistening,electronic,lounge,pop,techno","ambiental,epic,happy,party,retro,romantic","computer,piano,synthesizer"
4852,бор торгон хантааз,д.жавхаасайхан & д.үүрийнтуяа,аргагүй амраг,"ambient,ethno,lounge,newage","cool,happy,nature,powerful,soundscape",synthesizer
4853,салхин зүгээс,б. мөнхбаяр,шинэ цомог,"electronic,experimental,instrumentalrock,pop,trance,triphop","fast,inspiring,retro,romantic,uplifting","orchestra,sampler"
4854,торой банди шармаа,д.жавхаасайхан & д.үүрийнтуяа,аргагүй амраг,"ambient,atmospheric,dance,dubstep,electronic,electronica,soundtrack,world","christmas,corporate,dream,happy,relaxing,space","drummachine,strings,synthesizer,voice"
4855,өхөөрдөн торниулсан үр минь,б. мөнхбаяр,шинэ цомог,"electronic,ethno,house,instrumentalrock,trance","ambiental,energetic,fast,happy,melodic,powerful","computer,electricguitar,piano,sampler"
4856,сүнжидмаа,д.жавхаасайхан & д.үүрийнтуяа,аргагүй амраг,"ambient,chillout,electronic,ethno,fusion,techno,trance","happy,powerful","bass,piano,synthesizer"
4857,ээж таньдаа,б. мөнхбаяр,шинэ цомог,"ambient,classical,electronic,ethno,folk,pop,progressive,techno","christmas,dream,fast,film,game,happy,powerful,retro","acousticguitar,guitar,keyboard,orchestra"
4858,ламбагуай,д.жавхаасайхан & д.үүрийнтуяа,аргагүй амраг,"ambient,easylistening","melodic,nature,powerful",drummachine
4859,уран хайр,б. мөнхбаяр,шинэ цомог,"classical,electronic,popfolk,rap,reggae,trance","adventure,dramatic,happy,movie,powerful",orchestra
4860,аргагүй амраг,д.жавхаасайхан & д.үүрийнтуяа,аргагүй амраг,"disco,electronic,fusion,latin,reggae,techno,trance","epic,happy,melodic,retro,soundscape,space","drummachine,flute,piano"
4861,мөнгөн ембүүт нүүр,б. мөнхбаяр,шинэ цомог,"ambient,electronic,ethno,soundtrack","epic,film,inspiring,relaxing,retro","orchestra,piano"
4862,юүндэн гөөгөө сийриймаа,д.жавхаасайхан & д.үүрийнтуяа,аргагүй амраг,"deephouse,electronic,folk,pop,poprock,reggae","adventure,dream,energetic,inspiring,party,romantic,uplifting","acousticguitar,computer,piano"
4863,esreg dur,seryoja,esreg dur,"electronic,funk,hiphop,industrial,metal","adventure,dream,energetic,epic,fast,inspiring,uplifting","drummachine,guitar,orchestra"
4864,говийн өндөр,д.жавхаасайхан & д.үүрийнтуяа,аргагүй амраг,"dubstep,easylistening,electronic,jazz,pop,progressive,swing,techno,trance","dream,energetic,groovy,happy,inspiring,party,powerful,retro","drummachine,drums,electricguitar,guitar,orchestra"
4865,no way,becca,no way,"ambient,electronic,latin,pop,techno","dream,inspiring,melodic,romantic,summer,uplifting","bass,percussion"
4866,хатан зүрхний хайр,б. уранзаяа,харц,"dance,electronic,ethno,experimental,jazz,trance","adventure,dramatic,dream,fast,film,game,inspiring,melodic,retro,romantic","orchestra,piano,sampler"
4867,цагаан сар,д.жавхаасайхан & д.үүрийнтуяа,аргагүй амраг,"dance,electronic,eurodance,fusion,techno,trance","adventure,corporate,happy,melodic,powerful,romantic","keyboard,piano,synthesizer"
4868,нарны унага ost /киноны дуу/,б. уранзаяа,харц,"ethnicrock,ethno,jazz,trance","dream,happy,uplifting","sampler,synthesizer"
4869,саруул тал,д.жавхаасайхан & д.үүрийнтуяа,аргагүй амраг,"electronic,fusion,newage,trance","dream,game,happy,powerful,sad,upbeat","computer,piano,synthesizer"
4870,зүрхнээс зүрхэнд,б. уранзаяа,харц,"blues,electronic,ethno,jazz,newage,pop","adventure,game,happy,melodic,uplifting","electricguitar,guitar,piano"
4871,уртын сайхан хүрэн,д.жавхаасайхан,эр бор харцага,"club,easylistening,electronic,ethnicrock,ethno,newage,world","ambiental,christmas,dark,fast,melodic,relaxing,upbeat","bell,flute"
4872,хүслэнт хайр,б. уранзаяа,харц,"classical,electronic,ethno,jazz,techno","dream,energetic,game,happy,retro","computer,drummachine,piano"
4873,эрдэнэ засгийн унага,д.жавхаасайхан,эр бор харцага,"chillout,dance,easylistening,electronic,ethno,newage,trance,triphop,world","background,epic,game,happy,melodic,powerful,retro,sport","bass,bell,piano,strings"
4874,харц,б. уранзаяа,харц,"dance,electronic,house,newage","love,melodic,party,retro,sport,upbeat","acousticguitar,orchestra"
4875,эр бор харцага,д.жавхаасайхан,эр бор харцага,"chillout,classical,electronic,folk,newage,techno","ambiental,dream,energetic,epic,film,happy,melodic,retro,space","computer,drums,flute,piano,synthesizer"
4876,хайрын мишээл,б. уранзаяа,харц,"electronic,fusion,jazz,newage,trance","energetic,fast,happy,powerful","classicalguitar,synthesizer"
4877,алтан товруутай зодог,д.жавхаасайхан,эр бор харцага,"easylistening,electronic,soundtrack,techno","fast,happy,powerful","orchestra,synthesizer"
4878,торойсоор үлддэг ээжий,б. уранзаяа,харц,"classical,ethnicrock,ethno,rock","christmas,corporate,emotional,happy","electricguitar,keyboard"
4879,цэнхэрлэн харагдах уул ft д.үүрийнтуяа муста,д.жавхаасайхан,эр бор харцага,"ambient,classical,dubstep,electronic,ethno,lounge,rap,techno,triphop","dream,emotional,happy,love,powerful,upbeat","drummachine,piano,sampler"
4880,зүрхэнд чинь зочилъё,б. уранзаяа,харц,"atmospheric,blues,electronic,experimental,pop","adventure,inspiring,melodic,retro,soundscape","computer,electricguitar,piano"
4881,сийлэн бөөр,д.жавхаасайхан,эр бор харцага,"blues,dubstep,easylistening,electronic,folk,instrumentalrock,reggae,soundtrack","adventure,love,party,retro,romantic,upbeat","computer,orchestra"
4882,хувиршгүй,б. уранзаяа,харц,"blues,classical,electronic,ethno,jazz,trance","energetic,game,happy,melodic,sexy,uplifting",synthesizer
4883,улистайн гол,д.жавхаасайхан,эр бор харцага,"electronic,ethno,jazz,pop,reggae","dream,game,inspiring,soundscape,travel,uplifting","computer,electricpiano,synthesizer"
4884,ээжийн дууны цоморлог,б. уранзаяа,харц,"chillout,classical,electronic,ethno,metal,trance","adventure,corporate,game,happy,melodic,party,powerful","keyboard,piano,synthesizer"
4885,алтаргана,д.жавхаасайхан,эр бор харцага,"ambient,classical,electronic,ethno,folk,techno","ambiental,corporate,dream,happy,powerful","orchestra,piano"
4886,хорвоод ганцхан ээждээ,б. уранзаяа,харц,"classical,classicrock,electronic,ethno,fusion,pop,techno,trance","fast,game,happy,melodic,powerful,retro","drums,electricguitar,synthesizer"
4887,самрын гурван толгой,д.жавхаасайхан,эр бор харцага,"classical,drumnbass,easylistening,electronic,ethno,folk,pop,world","dream,game,happy,melodic,movie,retro","flute,synthesizer"
4888,хархорин сайхан нутаг,д.жавхаасайхан,эр бор харцага,"atmospheric,electronic,electropop,eurodance,trance","adventure,advertising,dream,energetic,fast,happy,powerful",piano
4889,хатан зүрхний хайр /instrumental/,б. уранзаяа,харц,"dance,easylistening,electronic,ethno,funk,jazz,pop,reggae","adventure,cool,dramatic,dream,fast,retro,romantic,uplifting","bongo,electricguitar,synthesizer"
4890,эрийн сайхан хийморь,д.жавхаасайхан,эр бор харцага,"ambient,classical,electronic,ethno,folk,indie,trance","dream,film,game,happy,uplifting","percussion,piano,synthesizer"
4891,энэ хүүхнүүд үү,"б.отгончимэг, б.наранцогт",сүүн залбирал,"ambient,blues,classical,classicrock,electronic,ethno,house,pop","adventure,energetic,happy,powerful,retro","piano,synthesizer"
4892,нүгэл нь үгүй хайр,"б.отгончимэг, б.наранцогт",сүүн залбирал,"ethno,lounge","epic,happy,inspiring,melodic,relaxing,sport","bass,drums,piano"
4893,торгоны хээ,д.үүрийнтуяа,nomadic classic,"classical,easylistening,electronic,ethno,soundtrack,techno","energetic,happy,melodic,powerful,upbeat",synthesizer
4894,ээжийн бүүвэйн дуу,"б.отгончимэг, б.наранцогт",сүүн залбирал,"ambient,blues,electropop,ethno,jazz,lounge,trance","adventure,emotional,love,melodic,retro,space","bell,classicalguitar,synthesizer"
4895,сэрүүн сайхан хангай,д.үүрийнтуяа,nomadic classic,"acidjazz,club,electronic,ethno,newage,trance","ambiental,dream,melodic,sexy,space","bass,computer,drums"
4896,хөгжмийн эгшиг,"б.отгончимэг, б.наранцогт",сүүн залбирал,"chillout,easylistening,electronic,folk,world","game,happy,melodic,soundscape,uplifting","keyboard,synthesizer"
4897,болзоо,о.баднаанямбуу,болзоо,"classical,ethno,folk,pop","dream,happy,love,retro",drummachine
4898,намраар буцсан учрал,"б.отгончимэг, б.наранцогт",сүүн залбирал,"edm,electronic,ethno,industrial,jazz,lounge,metal,poprock,progressive","dark,happy,melodic,retro,sport","classicalguitar,flute,piano"
4899,монголын сайхан эрчүүд,о.баднаанямбуу,монголын сайхан эрчүүд,"classical,dance,easylistening,electronic,indie,rnb,techno,trance","adventure,christmas,dream,film,happy,melodic,upbeat","orchestra,synthesizer"
4900,улаанбаатарт байгаа миний аав,"б.отгончимэг, б.наранцогт",сүүн залбирал,"ambient,classical,classicrock,dubstep,ethno,experimental,soundtrack","adventure,game,happy,powerful,retro,soundscape","keyboard,synthesizer"
4901,торгоны хээ,о.баднаанямбуу,торгоны хээ,"classical,electronic,ethnicrock,jazz,techno,world","advertising,fast,inspiring,powerful,relaxing,retro","flute,piano"
4902,танил хаягтай захидал,о.баднаанямбуу,танил хаягтай захидал,"classical,easylistening,electronic,ethno,pop,trance","dream,game,happy,love,relaxing,uplifting",piano
4903,эцсийн тушаал,"б.отгончимэг, б.наранцогт",сүүн залбирал,"chillout,classical,dubstep,electronic,experimental,jazz,techno,trance","christmas,dream,happy,melancholic,sport,uplifting","flute,piano,synthesizer"
